Customer_ID,Name,Email,Phone,Date_of_Birth,Account_Balance,Join_Date
1711,Eve Adams,bob@email.com,987-654-3210,29/10/1970,3002.52,20/01/2011
1712,Eve Adams,,,31/01/1987,1112.6,17/01/2015
1713,Alice Johnson,,,08/12/1984,6019.48,30/09/2016
1714,Alice Johnson,charlie@email.com,123-456-7890,18/09/1997,401.5,03/05/2016
1715,David Wilson,,987-654-3210,04/10/1973,2034.63,11/02/2010
1716,Bob Smith,,,30/05/1975,5250.22,04/01/2015
1717,Eve Adams,alice@email.com,123-456-7890,09/08/1982,5483.39,26/05/2021
1718,Alice Johnson,,,30/06/1989,603.45,21/07/2022
1719,Eve Adams,bob@email.com,,03/03/2001,1490.55,27/12/2010
1720,Bob Smith,charlie@email.com,,27/06/1965,5488.8,11/11/2023
1721,Bob Smith,,,13/06/1975,1914.11,03/10/2015
1722,Charlie Davis,charlie@email.com,987-654-3210,13/01/2001,-104.88,08/08/2013
1723,Bob Smith,alice@email.com,,13/11/1990,8470.15,03/03/2020
1724,Alice Johnson,bob@email.com,,02/01/1973,9469.63,06/02/2014
1725,Bob Smith,,987-654-3210,20/09/1982,3442.23,18/06/2016
1726,Charlie Davis,charlie@email.com,123-456-7890,23/08/2005,4024.57,04/10/2016
1727,Eve Adams,bob@email.com,123-456-7890,08/12/1974,2877.45,26/01/2014
1728,Bob Smith,alice@email.com,,24/09/1998,5932.6,17/04/2010
1729,David Wilson,,123-456-7890,27/12/2003,8194.77,15/08/2013
1730,Bob Smith,alice@email.com,,26/12/1968,2288.89,25/02/2010
1731,Bob Smith,,,21/11/1972,6049.05,24/01/2016
1732,Charlie Davis,charlie@email.com,987-654-3210,17/10/1975,5938.77,15/01/2022
1733,Eve Adams,,987-654-3210,11/04/1968,8495.84,08/03/2017
1734,Eve Adams,alice@email.com,123-456-7890,02/09/1981,7619.25,16/02/2011
1735,David Wilson,bob@email.com,987-654-3210,02/07/1985,604.77,13/11/2022
1736,Eve Adams,,,12/04/1999,9968.69,22/05/2012
1737,Charlie Davis,alice@email.com,987-654-3210,18/09/1988,-127.01,21/08/2019
1738,David Wilson,alice@email.com,123-456-7890,23/08/1964,9511.37,27/08/2019
1739,Charlie Davis,bob@email.com,987-654-3210,25/02/1997,5936.44,29/05/2021
1740,Eve Adams,charlie@email.com,,01/05/1974,852.3,28/04/2023
1741,Eve Adams,charlie@email.com,123-456-7890,10/07/1962,9323.82,30/01/2013
1742,Alice Johnson,alice@email.com,,07/04/1979,5409.31,18/02/2013
1743,David Wilson,,123-456-7890,21/09/2004,216.27,18/12/2014
1744,Alice Johnson,charlie@email.com,987-654-3210,02/05/1963,4579.04,09/12/2011
1745,Alice Johnson,alice@email.com,,23/01/1994,4373.54,01/10/2010
1746,Charlie Davis,alice@email.com,987-654-3210,22/04/1988,1512.19,30/07/2020
1747,Eve Adams,alice@email.com,,24/02/1992,6941.75,22/11/2019
1748,Alice Johnson,charlie@email.com,123-456-7890,16/01/1963,3897.78,02/12/2012
1749,Bob Smith,bob@email.com,123-456-7890,10/07/1995,9986.37,03/04/2014
1750,Charlie Davis,charlie@email.com,,30/09/1984,1394.79,09/11/2011
1751,Alice Johnson,charlie@email.com,123-456-7890,31/05/1966,7047.15,24/09/2010
1752,Bob Smith,charlie@email.com,987-654-3210,25/07/1967,6233.53,04/05/2018
1753,Bob Smith,,,15/08/1971,9612.42,09/02/2021
1754,David Wilson,,987-654-3210,09/03/2001,5943.31,02/04/2023
1755,Bob Smith,,,05/02/1996,9051.45,18/06/2016
1756,Charlie Davis,charlie@email.com,987-654-3210,30/08/2001,4567.61,20/10/2023
1757,Eve Adams,alice@email.com,123-456-7890,12/12/1971,7836.57,02/04/2019
1758,Charlie Davis,bob@email.com,123-456-7890,16/12/2001,9184.47,06/06/2010
1759,Eve Adams,charlie@email.com,123-456-7890,17/04/1990,5073.85,01/12/2022
1760,David Wilson,,123-456-7890,10/01/2000,9447.81,14/03/2020
1761,Charlie Davis,charlie@email.com,987-654-3210,23/01/1973,8818.3,27/07/2020
1762,Eve Adams,alice@email.com,,05/12/1986,3905.21,04/06/2019
1763,Eve Adams,alice@email.com,987-654-3210,28/01/1979,1941.03,25/12/2015
1764,Alice Johnson,charlie@email.com,987-654-3210,01/08/1969,-225.75,16/11/2022
1765,Eve Adams,bob@email.com,123-456-7890,20/12/1967,254.9,03/01/2023
1766,Charlie Davis,alice@email.com,987-654-3210,07/04/1994,7425.8,23/11/2012
1767,Charlie Davis,alice@email.com,123-456-7890,27/06/1966,1430,02/01/2018
1768,David Wilson,,,11/05/1981,7138.21,09/07/2014
1769,Alice Johnson,alice@email.com,123-456-7890,27/04/1991,4869.76,12/03/2012
1770,David Wilson,bob@email.com,,04/09/1973,3207.77,31/08/2022
1771,Charlie Davis,alice@email.com,,29/05/1967,9147.39,18/02/2011
1772,Charlie Davis,alice@email.com,987-654-3210,28/11/1995,6982.26,06/11/2017
1773,Eve Adams,charlie@email.com,,19/11/1988,4289.07,19/03/2022
1774,Eve Adams,alice@email.com,123-456-7890,15/06/1961,7747.56,16/10/2011
1775,Bob Smith,charlie@email.com,987-654-3210,29/05/1993,9981.06,25/06/2012
1776,Alice Johnson,charlie@email.com,,22/09/1995,9619.36,16/04/2013
1777,Eve Adams,bob@email.com,,23/03/2004,1222.7,12/09/2011
1778,Charlie Davis,,123-456-7890,09/09/1985,5544.82,03/10/2021
1779,David Wilson,alice@email.com,,31/12/1986,2797.78,13/02/2013
1780,Alice Johnson,alice@email.com,,04/11/1983,1360.28,05/01/2016
1781,Charlie Davis,charlie@email.com,123-456-7890,30/05/2001,8693.1,22/05/2011
1782,David Wilson,alice@email.com,,02/10/2002,6377.78,07/11/2010
1783,Eve Adams,,123-456-7890,27/06/1981,352.63,16/07/2020
1784,Eve Adams,,,14/03/1975,6246.04,10/03/2015
1785,Charlie Davis,alice@email.com,123-456-7890,29/08/1971,9308.94,12/07/2017
1786,David Wilson,,123-456-7890,11/04/1966,906.03,02/12/2021
1787,Alice Johnson,bob@email.com,,21/10/1971,8806.35,20/09/2016
1788,Eve Adams,bob@email.com,123-456-7890,28/11/1961,5701.57,30/03/2014
1789,Bob Smith,bob@email.com,987-654-3210,20/06/1977,6882.74,01/10/2011
1790,Bob Smith,,987-654-3210,05/08/1965,9220.58,20/08/2010
1791,David Wilson,alice@email.com,,18/12/1977,1300.28,26/10/2013
1792,David Wilson,alice@email.com,,03/06/1992,4849.55,19/09/2010
1793,David Wilson,charlie@email.com,987-654-3210,14/05/1970,629.56,21/12/2019
1794,Alice Johnson,bob@email.com,,31/05/1998,2816.2,13/07/2011
1795,Charlie Davis,bob@email.com,987-654-3210,23/01/1977,6257.96,24/02/2010
1796,Alice Johnson,alice@email.com,,22/09/1992,4038.24,17/12/2013
1797,David Wilson,bob@email.com,987-654-3210,21/08/1989,689.97,03/02/2015
1798,David Wilson,,987-654-3210,28/02/1984,5170.68,10/02/2015
1799,David Wilson,alice@email.com,987-654-3210,21/09/1961,1976.77,04/07/2015
1800,Eve Adams,alice@email.com,987-654-3210,22/08/1964,6793.12,09/11/2015
1801,Alice Johnson,bob@email.com,123-456-7890,01/12/1981,9128.31,01/07/2014
1802,Bob Smith,,123-456-7890,22/01/1995,838.71,11/03/2020
1803,Charlie Davis,alice@email.com,,06/02/1996,1415.91,08/12/2023
1804,David Wilson,,123-456-7890,24/02/1999,3031.98,08/08/2016
1805,Alice Johnson,bob@email.com,,15/07/1964,8187.62,24/02/2023
1806,Bob Smith,,,02/03/2003,1098.69,11/05/2010
1807,Eve Adams,bob@email.com,,12/09/1994,3108.83,08/05/2016
1808,Charlie Davis,charlie@email.com,,07/11/1972,6067.49,18/07/2017
1809,Charlie Davis,alice@email.com,123-456-7890,19/10/2000,8019.07,27/09/2023
1810,Eve Adams,bob@email.com,123-456-7890,17/01/1986,7347.38,09/04/2010
1811,David Wilson,charlie@email.com,987-654-3210,08/03/1963,6878.73,23/01/2018
1812,Charlie Davis,,,12/11/1986,2073.54,24/09/2010
1813,Charlie Davis,bob@email.com,987-654-3210,11/11/1964,1571.34,15/02/2022
1814,David Wilson,alice@email.com,123-456-7890,16/12/2001,8860.15,04/10/2023
1815,Bob Smith,charlie@email.com,123-456-7890,03/02/1993,4791.61,05/10/2019
1816,Bob Smith,bob@email.com,987-654-3210,14/05/1974,1038.33,31/05/2022
1817,Bob Smith,,123-456-7890,05/04/1993,3420.08,06/12/2015
1818,Charlie Davis,,123-456-7890,12/08/1985,8924.07,31/03/2021
1819,David Wilson,alice@email.com,987-654-3210,04/03/1961,-320.83,05/07/2015
1820,Eve Adams,alice@email.com,123-456-7890,28/04/1991,7572.46,16/07/2023
1821,Alice Johnson,charlie@email.com,987-654-3210,13/11/1996,3830.49,18/05/2015
1822,Eve Adams,bob@email.com,,24/03/1978,9728.62,17/02/2011
1823,David Wilson,bob@email.com,123-456-7890,23/10/1993,9034.14,12/01/2010
1824,Alice Johnson,bob@email.com,,22/04/1978,3469.8,08/02/2017
1825,Eve Adams,,,26/04/1996,3170.28,20/05/2022
1826,Charlie Davis,charlie@email.com,,08/09/1995,-390.08,05/12/2022
1827,Charlie Davis,,,17/06/1969,6335.68,12/01/2023
1828,Bob Smith,charlie@email.com,,06/12/2005,8304.95,31/03/2014
1829,Alice Johnson,bob@email.com,,19/03/2002,5722.07,30/06/2017
1830,Charlie Davis,bob@email.com,,28/05/1989,7528.82,11/11/2013
1831,David Wilson,alice@email.com,987-654-3210,01/08/1996,9139.18,11/11/2023
1832,Bob Smith,charlie@email.com,,12/04/1965,1921.89,15/06/2020
1833,Bob Smith,bob@email.com,,28/12/2004,7663.21,18/06/2023
1834,Eve Adams,charlie@email.com,,07/01/1988,6897.77,15/03/2017
1835,Eve Adams,charlie@email.com,,26/08/1969,-380.36,28/12/2014
1836,Bob Smith,bob@email.com,123-456-7890,28/03/1974,-176.1,08/06/2010
1837,David Wilson,alice@email.com,,31/07/1965,270.59,16/06/2016
1838,Eve Adams,charlie@email.com,987-654-3210,20/04/1979,5990.09,26/08/2014
1839,Bob Smith,alice@email.com,,26/08/1960,-353.69,20/07/2019
1840,Alice Johnson,,123-456-7890,24/08/1997,8858.38,05/07/2015
1841,Charlie Davis,charlie@email.com,,26/02/2004,5218.48,15/07/2023
1842,Alice Johnson,bob@email.com,,16/09/1970,7520.98,22/09/2013
1843,David Wilson,charlie@email.com,123-456-7890,21/11/1969,2269.83,30/12/2015
1844,Bob Smith,,,21/06/1986,658.82,04/01/2014
1845,Bob Smith,,123-456-7890,20/03/1981,628.43,21/11/2010
1846,Bob Smith,bob@email.com,987-654-3210,05/05/1987,1900.75,18/06/2018
1847,David Wilson,bob@email.com,123-456-7890,12/12/1982,1073.99,28/07/2023
1848,Charlie Davis,bob@email.com,,28/03/1995,3296.06,02/09/2010
1849,Bob Smith,bob@email.com,987-654-3210,12/07/1965,7171.98,30/06/2011
1850,Charlie Davis,,987-654-3210,09/02/1979,3295.76,22/07/2022
1851,Charlie Davis,alice@email.com,123-456-7890,04/12/1996,4040.68,12/08/2012
1852,Bob Smith,alice@email.com,,22/04/1991,-440.55,05/07/2012
1853,Eve Adams,,,05/05/1980,3973.38,02/03/2014
1854,Alice Johnson,,123-456-7890,09/09/1995,-306.26,05/08/2023
1855,Eve Adams,,987-654-3210,19/01/1990,482.52,05/01/2013
1856,Charlie Davis,,123-456-7890,03/06/2005,9239.13,25/05/2012
1857,Charlie Davis,,,05/07/1991,2616.3,10/06/2018
1858,Eve Adams,alice@email.com,,17/04/1964,8190.28,11/11/2018
1859,Bob Smith,,123-456-7890,12/06/1984,3244.33,11/12/2019
1860,Charlie Davis,bob@email.com,123-456-7890,28/10/1988,2969.08,24/10/2013
1861,Eve Adams,,987-654-3210,09/11/1980,4315,04/03/2021
1862,Eve Adams,charlie@email.com,987-654-3210,29/11/1993,7576.08,29/10/2018
1863,Charlie Davis,bob@email.com,987-654-3210,17/08/1992,9124.54,14/09/2018
1864,Eve Adams,bob@email.com,123-456-7890,24/07/1987,6435.06,27/02/2021
1865,Charlie Davis,bob@email.com,123-456-7890,03/09/1995,8694.39,07/10/2020
1866,Charlie Davis,bob@email.com,987-654-3210,28/02/1976,8569.16,06/03/2018
1867,David Wilson,bob@email.com,987-654-3210,19/07/1967,8406.47,26/04/2017
1868,Eve Adams,charlie@email.com,,22/06/1999,9813.35,30/10/2021
1869,Bob Smith,alice@email.com,987-654-3210,22/02/2003,9728.28,20/05/2012
1870,Charlie Davis,alice@email.com,,10/04/1969,5540.06,16/05/2022
1871,Eve Adams,alice@email.com,987-654-3210,26/08/1983,7864.58,04/05/2018
1872,Bob Smith,charlie@email.com,123-456-7890,19/10/1993,2626.46,23/08/2013
1873,David Wilson,alice@email.com,987-654-3210,27/03/1962,5166.39,09/01/2013
1874,Eve Adams,,123-456-7890,10/01/1972,4060.75,18/10/2011
1875,Alice Johnson,,987-654-3210,05/08/1992,590.56,07/08/2023
1876,Charlie Davis,,,06/10/1985,1082.45,26/01/2023
1877,Bob Smith,alice@email.com,,06/10/1980,2557.56,17/12/2019
1878,Eve Adams,charlie@email.com,123-456-7890,16/03/1970,7254.86,17/06/2013
1879,Eve Adams,,,29/08/1969,8549.88,08/01/2016
1880,David Wilson,bob@email.com,987-654-3210,25/10/1962,1031.19,11/12/2020
1881,Charlie Davis,,123-456-7890,18/06/1974,4150.89,18/04/2013
1882,David Wilson,,987-654-3210,06/10/1980,6094.9,27/12/2013
1883,David Wilson,,123-456-7890,06/09/1965,9509.86,31/12/2015
1884,Charlie Davis,bob@email.com,987-654-3210,05/03/1964,4536.81,29/04/2022
1885,Alice Johnson,,,04/06/1968,8109.15,12/11/2023
1886,Charlie Davis,,123-456-7890,25/04/1983,716.69,25/05/2013
1887,Bob Smith,,,19/01/1977,7584.02,18/10/2019
1888,Bob Smith,alice@email.com,987-654-3210,21/07/1989,6879.7,10/03/2011
1889,Charlie Davis,charlie@email.com,123-456-7890,13/04/1994,7978.12,23/12/2014
1890,Charlie Davis,,987-654-3210,13/03/1963,1664.97,27/05/2011
1891,Charlie Davis,,987-654-3210,19/01/1999,4898.06,15/12/2011
1892,David Wilson,alice@email.com,,01/11/1975,7141.94,23/01/2021
1893,Alice Johnson,bob@email.com,,30/11/2001,9314.74,21/03/2022
1894,Bob Smith,,,08/08/2004,3126.67,07/06/2019
1895,Alice Johnson,,,10/02/1996,519.27,01/03/2013
1896,David Wilson,charlie@email.com,987-654-3210,12/06/1994,2140.76,06/09/2012
1897,Charlie Davis,bob@email.com,987-654-3210,06/03/1967,7251.31,09/09/2016
1898,Charlie Davis,charlie@email.com,987-654-3210,27/04/1992,4579.26,30/09/2023
1899,Charlie Davis,alice@email.com,987-654-3210,07/02/1999,5346.88,22/11/2015
1900,Bob Smith,charlie@email.com,,07/11/1981,1204.07,10/06/2019
1901,Eve Adams,bob@email.com,,13/08/1992,6990.26,05/06/2019
1902,Eve Adams,bob@email.com,,29/10/1990,3391.54,15/01/2014
1903,David Wilson,charlie@email.com,123-456-7890,16/12/1992,6353.1,23/08/2010
1904,David Wilson,,,11/02/1967,2786.86,13/05/2015
1905,Bob Smith,alice@email.com,123-456-7890,18/01/1982,6030.46,29/05/2010
1906,Alice Johnson,,,28/02/1986,5812.93,27/01/2017
1907,Eve Adams,charlie@email.com,123-456-7890,21/12/1974,-345.59,15/09/2011
1908,Bob Smith,charlie@email.com,987-654-3210,16/01/1987,4232.92,15/12/2018
1909,Eve Adams,bob@email.com,987-654-3210,09/11/1969,3854.1,13/06/2012
1910,Bob Smith,,,13/10/1971,8755.01,17/12/2018
1911,Alice Johnson,alice@email.com,987-654-3210,02/02/1996,3559.98,13/06/2020
1912,Eve Adams,,,04/07/1983,7402.08,25/02/2020
1913,Eve Adams,bob@email.com,987-654-3210,21/12/2001,3566.18,21/06/2012
1914,David Wilson,alice@email.com,987-654-3210,26/11/1965,4030.9,26/06/2018
1915,Charlie Davis,charlie@email.com,123-456-7890,23/11/1980,4320.36,13/05/2015
1916,David Wilson,,,29/07/1963,8334.66,03/10/2021
1917,Charlie Davis,charlie@email.com,,06/02/1977,922.18,10/06/2015
1918,David Wilson,,123-456-7890,25/03/2002,1512.29,02/02/2021
1919,Alice Johnson,alice@email.com,,17/11/1986,9387.73,19/11/2012
1920,Alice Johnson,bob@email.com,,26/10/1984,4493.62,28/02/2014
1921,Bob Smith,,987-654-3210,12/03/1994,8563.19,10/08/2015
1922,David Wilson,,,12/09/1979,4832.67,30/10/2022
1923,Eve Adams,,987-654-3210,12/01/1967,4328.42,11/05/2015
1924,Eve Adams,bob@email.com,,20/06/2000,6674.03,14/11/2011
1925,David Wilson,,123-456-7890,30/08/2001,5070.31,09/11/2018
1926,Bob Smith,charlie@email.com,,22/12/1981,813.56,22/02/2022
1927,Charlie Davis,bob@email.com,,28/01/1991,9806.89,26/06/2019
1928,David Wilson,bob@email.com,987-654-3210,26/07/1976,8921.98,26/10/2018
1929,Bob Smith,charlie@email.com,,27/05/2004,96.75,24/02/2023
1930,Bob Smith,alice@email.com,,22/12/2003,5577.5,24/05/2018
1931,Bob Smith,charlie@email.com,123-456-7890,30/06/1963,-300.21,07/09/2020
1932,Charlie Davis,,,07/11/1970,7570.22,15/09/2014
1933,Eve Adams,,123-456-7890,11/03/1995,2975.33,05/11/2017
1934,David Wilson,alice@email.com,,18/07/1986,6242.13,24/02/2014
1935,Bob Smith,charlie@email.com,987-654-3210,27/10/1976,7421.63,19/12/2014
1936,David Wilson,,123-456-7890,26/04/1999,2988.6,07/09/2014
1937,Eve Adams,bob@email.com,,10/01/2001,3911.6,14/11/2017
1938,David Wilson,charlie@email.com,,14/06/1983,7444,09/02/2021
1939,Alice Johnson,,987-654-3210,27/09/1987,445.83,18/01/2010
1940,David Wilson,bob@email.com,987-654-3210,10/07/1965,1092.99,08/10/2017
1941,Charlie Davis,alice@email.com,,04/07/1997,4721.84,26/03/2015
1942,David Wilson,,987-654-3210,22/09/1971,8593.43,09/10/2020
1943,Alice Johnson,,123-456-7890,04/11/2005,1118.29,09/06/2018
1944,Alice Johnson,bob@email.com,,05/04/1999,4123.23,10/01/2013
1945,Alice Johnson,bob@email.com,123-456-7890,14/04/1975,2805.76,16/09/2020
1946,Charlie Davis,bob@email.com,123-456-7890,18/12/1987,9284.76,11/10/2019
1947,David Wilson,alice@email.com,987-654-3210,14/12/1968,-257.43,02/11/2012
1948,Bob Smith,,123-456-7890,15/11/2003,1215.43,03/01/2015
1949,Alice Johnson,,,29/12/1988,411.21,10/03/2022
1950,Alice Johnson,bob@email.com,,16/12/2001,6300.74,17/11/2019
1951,Alice Johnson,bob@email.com,123-456-7890,21/06/1964,4548.7,24/04/2021
1952,David Wilson,,,11/01/1960,5286.75,02/10/2018
1953,Alice Johnson,bob@email.com,123-456-7890,10/10/1964,-224.87,27/09/2017
1954,David Wilson,charlie@email.com,987-654-3210,09/10/1978,1611.24,18/02/2023
1955,Eve Adams,,,19/09/1980,122.7,14/01/2013
1956,Charlie Davis,charlie@email.com,987-654-3210,26/06/1983,4897.85,29/05/2018
1957,Bob Smith,alice@email.com,,16/03/1977,2089.78,14/12/2022
1958,Bob Smith,alice@email.com,123-456-7890,31/07/1960,-298.36,19/02/2016
1959,Alice Johnson,bob@email.com,123-456-7890,24/01/1990,7217.79,01/04/2012
1960,Bob Smith,,123-456-7890,14/04/2005,825.39,16/04/2013
1961,Charlie Davis,charlie@email.com,987-654-3210,01/06/1961,920.01,01/01/2014
1962,Charlie Davis,bob@email.com,987-654-3210,17/04/1967,8821.36,15/03/2018
1963,Bob Smith,,,07/03/1962,7698.57,16/09/2023
1964,Bob Smith,charlie@email.com,123-456-7890,22/09/1974,5631.82,15/09/2019
1965,Eve Adams,,123-456-7890,24/10/1996,-294.21,29/03/2013
1966,Alice Johnson,,,12/02/2003,8408.96,20/12/2018
1967,Alice Johnson,,123-456-7890,29/08/1963,7616.84,23/02/2022
1968,David Wilson,bob@email.com,987-654-3210,25/01/2001,7008.44,06/11/2020
1969,Alice Johnson,,,05/04/1974,1392.56,21/06/2012
1970,Bob Smith,bob@email.com,123-456-7890,09/07/1964,8397.92,12/04/2020
1971,Alice Johnson,charlie@email.com,123-456-7890,07/06/1969,9038.71,01/01/2011
1972,Charlie Davis,bob@email.com,,22/12/1993,6737.66,13/09/2017
1973,Charlie Davis,,987-654-3210,02/11/1962,7005.08,22/06/2023
1974,Charlie Davis,charlie@email.com,123-456-7890,27/10/1966,4679.9,22/03/2020
1975,Bob Smith,bob@email.com,123-456-7890,07/08/2004,2997.26,16/02/2014
1976,Eve Adams,charlie@email.com,123-456-7890,04/10/1991,8805.85,13/04/2010
1977,Alice Johnson,charlie@email.com,987-654-3210,26/01/1963,9068.27,30/07/2015
1978,Bob Smith,charlie@email.com,,23/08/1995,3412.58,29/08/2012
1979,Eve Adams,bob@email.com,,04/04/2000,6.08,02/09/2015
1980,David Wilson,charlie@email.com,,06/04/2003,6460.53,28/12/2019
1981,Alice Johnson,charlie@email.com,987-654-3210,30/11/2001,8844.31,28/08/2018
1982,Charlie Davis,alice@email.com,123-456-7890,14/03/1973,5452.72,05/08/2012
1983,Eve Adams,,987-654-3210,06/09/2004,5910.31,19/01/2014
1984,Alice Johnson,alice@email.com,123-456-7890,11/05/1964,3035.71,04/11/2012
1985,Bob Smith,charlie@email.com,,15/08/1999,9060.98,18/01/2018
1986,Charlie Davis,,,30/04/1980,3523.32,02/08/2013
1987,Charlie Davis,,123-456-7890,18/11/1987,9920.29,13/05/2018
1988,Charlie Davis,alice@email.com,,27/02/1960,9077.62,14/04/2017
1989,David Wilson,alice@email.com,987-654-3210,20/01/2002,5599.32,19/12/2018
1990,Bob Smith,bob@email.com,987-654-3210,16/11/1960,4781.64,16/03/2023
1991,Charlie Davis,,123-456-7890,18/08/1972,7958.45,04/05/2016
1992,Alice Johnson,charlie@email.com,,18/06/1979,4708.08,05/05/2020
1993,Eve Adams,alice@email.com,123-456-7890,25/06/1997,3319.72,01/08/2014
1994,David Wilson,alice@email.com,,28/08/2001,2062.17,21/12/2019
1995,Alice Johnson,,,20/10/2002,4151.06,19/01/2016
1996,Eve Adams,,,08/03/1986,5357.98,12/04/2014
1997,Bob Smith,charlie@email.com,987-654-3210,06/03/1997,4418.04,19/07/2017
1998,Alice Johnson,charlie@email.com,987-654-3210,23/04/1978,6907.72,24/06/2011
1999,Eve Adams,alice@email.com,,19/10/1965,6462.6,01/02/2023
2000,David Wilson,,987-654-3210,07/11/2002,9420.01,02/03/2013
1967,Alice Johnson,,123-456-7890,29/08/1963,7616.84,23/02/2022
1474,David Wilson,alice@email.com,,02/01/1990,6109.43,31/03/2011
1735,David Wilson,bob@email.com,987-654-3210,02/07/1985,604.77,13/11/2022
1854,Alice Johnson,,123-456-7890,09/09/1995,-306.26,05/08/2023
1782,David Wilson,alice@email.com,,02/10/2002,6377.78,07/11/2010
1365,Eve Adams,alice@email.com,123-456-7890,14/03/1973,644.16,19/08/2022
1300,Bob Smith,bob@email.com,123-456-7890,29/05/1965,1081.58,07/11/2016
1342,David Wilson,bob@email.com,987-654-3210,05/01/1999,4488.68,29/12/2023
1453,David Wilson,bob@email.com,987-654-3210,17/02/2000,9674.23,11/02/2013
1203,Alice Johnson,bob@email.com,,20/03/2002,616.36,06/09/2014
